pair,entry_dt,exit_dt,dir,entry_a,entry_b,exit_a,pnl,days_held,exit_b
NTPC.NS : HAL.NS,2021-11-29,2021-12-15,SHORT,111.24183654785156,611.9004516601562,111.41770935058594,-5.807159423828125,16,
LT.NS : HINDZINC.NS,2021-11-26,2021-12-15,SHORT,1710.8441162109375,215.9884033203125,1809.6087646484375,-85.79866027832031,19,
HINDZINC.NS : APOLLOTYRE.NS,2021-11-26,2021-12-15,LONG,215.9884033203125,203.36721801757812,228.9543914794922,8.87652587890625,19,
TATAPOWER.NS : HINDZINC.NS,2021-11-29,2021-12-15,SHORT,213.9216461181641,215.6941680908203,222.9227294921875,4.259140014648466,16,
NTPC.NS : HINDZINC.NS,2021-11-26,2021-12-16,SHORT,113.30838012695312,215.9884033203125,112.03329467773438,7.9155426025390625,20,
HINDZINC.NS : GAIL.NS,2021-11-22,2021-12-16,LONG,208.46836853027344,76.75074005126953,222.6288604736328,18.49273681640625,24,
CEATLTD.NS : HINDZINC.NS,2021-11-23,2021-12-16,SHORT,1167.1260986328125,213.63433837890625,1116.46875,59.65187072753906,23,
MRF.NS : HINDZINC.NS,2021-11-22,2021-12-16,SHORT,75274.859375,208.46836853027344,72935.6015625,2353.4183044433594,24,
NTPC.NS : BEL.NS,2021-12-06,2021-12-16,SHORT,109.3511734008789,65.69133758544922,112.03329467773438,-2.8875350952148438,10,
SBILIFE.NS : HAVELLS.NS,2021-12-14,2021-12-16,LONG,1179.1968994140625,1328.1650390625,1154.6417236328125,-32.9517822265625,2,
AMBUJACEM.NS : SBILIFE.NS,2021-11-30,2021-12-16,SHORT,363.5744018554687,1151.4173583984375,364.6419982910156,2.156768798828068,16,
IOC.NS : HINDZINC.NS,2021-11-26,2021-12-17,SHORT,66.75904083251953,215.9884033203125,62.28820037841797,3.9608154296875,21,
BEL.NS : POWERGRID.NS,2021-12-20,2021-12-22,SHORT,61.7090950012207,130.4044189453125,64.28492736816406,-5.888111114501953,2,
TATASTEEL.NS : AMBUJACEM.NS,2021-12-20,2021-12-23,LONG,45.27459716796875,339.9895935058594,47.582740783691406,-16.229698181152344,3,
IOC.NS : LICHSGFIN.NS,2021-12-20,2021-12-23,LONG,60.025184631347656,322.13201904296875,61.90182876586914,-13.30380630493164,3,
IGL.NS : HDFCLIFE.NS,2021-12-14,2021-12-28,LONG,252.23907470703125,663.181396484375,236.4880218505859,11.192184448242159,14,
GAIL.NS : LICHSGFIN.NS,2021-12-17,2021-12-28,LONG,72.39054870605469,338.51947021484375,74.37499237060547,-3.1221542358398438,11,
LT.NS : APOLLOTYRE.NS,2021-12-20,2021-12-29,LONG,1731.2415771484375,194.6109161376953,1823.1268310546875,77.16313171386719,9,
CGPOWER.NS : CEATLTD.NS,2021-10-22,2021-12-29,LONG,142.41490173339844,1299.7462158203125,192.51007080078125,182.7152862548828,68,
TCS.NS : SBILIFE.NS,2021-12-22,2021-12-29,LONG,3415.584228515625,1115.4525146484375,3475.74365234375,-0.707763671875,7,
NTPC.NS : POWERGRID.NS,2021-11-16,2021-12-30,SHORT,118.10102081298828,116.57788848876952,111.59359741210938,19.417846679687514,44,
BAJFINANCE.NS : HDFCBANK.NS,2021-12-23,2021-12-30,LONG,6829.205078125,1392.304931640625,6783.15283203125,-62.8282470703125,7,
JSWSTEEL.NS : HDFCBANK.NS,2021-12-17,2021-12-30,LONG,632.8167114257812,1420.2166748046875,618.967041015625,-2.71392822265625,13,
HINDZINC.NS : MGL.NS,2021-11-18,2021-12-31,LONG,211.18215942382812,884.7025756835938,217.8160095214844,99.12500000000003,43,
SBIN.NS : JINDALSTEL.NS,2021-12-17,2021-12-31,SHORT,444.37933349609375,381.42529296875,437.3973388671875,-1.712615966796875,14,
MGL.NS : POWERGRID.NS,2021-11-18,2021-12-31,SHORT,884.7025756835938,119.6228485107422,792.21142578125,101.75756835937499,43,
SIEMENS.NS : MGL.NS,2021-11-18,2021-12-31,LONG,2280.22314453125,884.7025756835938,2327.183837890625,139.45184326171875,43,
TATASTEEL.NS : SBIN.NS,2021-12-20,2021-12-31,LONG,45.27459716796875,426.7105407714844,46.8991584777832,-9.062236785888672,11,
HAL.NS : MGL.NS,2021-12-17,2021-12-31,LONG,587.9616088867188,800.4736328125,570.5023193359375,-9.19708251953125,14,
SBIN.NS : GRASIM.NS,2021-12-27,2022-01-03,LONG,435.117431640625,1576.4967041015625,447.2290954589844,-45.978302001953125,7,
HDFCBANK.NS : HAVELLS.NS,2021-12-20,2022-01-03,SHORT,1374.516845703125,1266.49267578125,1465.1453857421875,23.7796630859375,14,
TCS.NS : HDFCBANK.NS,2021-12-20,2022-01-03,LONG,3346.110107421875,1374.516845703125,3591.502197265625,154.7635498046875,14,
CEATLTD.NS : HINDZINC.NS,2021-12-28,2022-01-04,LONG,1189.7110595703125,217.95355224609375,1162.12890625,-36.89842224121094,7,
GRASIM.NS : HAVELLS.NS,2021-12-28,2022-01-04,SHORT,1595.581298828125,1374.7138671875,1664.492431640625,-67.4871826171875,7,
NTPC.NS : CEATLTD.NS,2021-12-20,2022-01-04,LONG,107.06477355957033,1054.34765625,116.86988067626952,-97.97614288330081,15,
SBIN.NS : CGPOWER.NS,2021-12-20,2022-01-04,SHORT,426.7105407714844,164.6904296875,459.2932739257813,5.285659790038977,15,
ULTRACEMCO.NS : JINDALSTEL.NS,2021-12-31,2022-01-05,LONG,7469.0888671875,372.7306823730469,7536.48876953125,38.59906005859375,5,
ICICIPRULI.NS : INFY.NS,2021-11-22,2022-01-05,SHORT,618.38623046875,1649.4056396484375,573.4752197265625,124.8314208984375,44,
SBIN.NS : AMBUJACEM.NS,2021-12-28,2022-01-05,SHORT,438.1097717285156,369.0095825195313,467.7477111816406,-16.535308837890682,8,
ULTRACEMCO.NS : GRASIM.NS,2021-12-21,2022-01-05,LONG,7209.6259765625,1609.845458984375,7536.48876953125,218.060791015625,15,
CGPOWER.NS : JINDALSTEL.NS,2021-12-29,2022-01-05,LONG,192.51007080078125,371.6438903808594,200.7272796630859,-21.67042541503909,7,
ULTRACEMCO.NS : APOLLOHOSP.NS,2021-12-17,2022-01-06,LONG,7219.46533203125,4731.5078125,7338.71826171875,-56.447265625,20,
CEATLTD.NS : HAL.NS,2021-12-20,2022-01-06,SHORT,1054.34765625,573.0470581054688,1135.91845703125,-66.34991455078125,17,
BDL.NS : CEATLTD.NS,2021-12-20,2022-01-06,LONG,185.26296997070312,1054.34765625,188.9234161376953,-77.91035461425781,17,
JINDALSTEL.NS : AMBUJACEM.NS,2022-01-04,2022-01-06,SHORT,383.549560546875,378.9579162597656,398.0734252929687,-17.823852539062443,2,
TCS.NS : ICICIPRULI.NS,2021-11-26,2022-01-06,LONG,3242.58203125,588.0800170898438,3581.812744140625,354.03497314453125,41,
BEL.NS : BDL.NS,2022-01-04,2022-01-07,LONG,68.31458282470703,189.7662811279297,65.75455474853516,-4.1253662109375,3,
AMBUJACEM.NS : SBILIFE.NS,2021-12-30,2022-01-07,SHORT,360.0318298339844,1185.7945556640625,385.5577087402344,-3.5006103515625,8,
CGPOWER.NS : BDL.NS,2021-12-10,2022-01-11,LONG,163.45289611816406,194.10104370117188,190.38153076171875,23.77386474609375,32,
TATASTEEL.NS : AMBUJACEM.NS,2022-01-03,2022-01-13,SHORT,48.207244873046875,375.6094055175781,51.52809524536133,5.802471160888729,10,
LT.NS : APOLLOTYRE.NS,2022-01-07,2022-01-13,SHORT,1832.7965087890625,224.1994781494141,1942.000244140625,-107.32739257812503,6,
SBIN.NS : TATAPOWER.NS,2022-01-05,2022-01-13,LONG,467.7477111816406,218.66677856445312,485.74896240234375,-3.327316284179659,8,
JINDALSTEL.NS : AMBUJACEM.NS,2022-01-11,2022-01-13,SHORT,379.3504333496094,385.9459533691406,408.25006103515625,-30.112854003906193,2,
JSWSTEEL.NS : HDFCBANK.NS,2022-01-11,2022-01-13,SHORT,618.8712158203125,1509.736572265625,659.2698974609375,-76.9395751953125,2,
NTPC.NS : BDL.NS,2022-01-04,2022-01-14,LONG,116.86988067626952,189.7662811279297,119.02438354492188,-18.917274475097642,10,
IOC.NS : GAIL.NS,2021-12-14,2022-01-14,SHORT,65.0755844116211,75.63273620605469,68.05613708496094,4.566276550292969,31,
COALINDIA.NS : BDL.NS,2022-01-03,2022-01-17,LONG,119.10948944091795,188.53811645507812,125.55197143554688,-17.952613830566392,14,
NTPC.NS : HAL.NS,2021-12-30,2022-01-18,LONG,111.59359741210938,570.761474609375,118.71658325195312,-76.92218017578125,19,
COALINDIA.NS : HAL.NS,2022-01-03,2022-01-18,LONG,119.10948944091795,581.3644409179688,123.32778930664062,-69.22389984130858,15,
BDL.NS : POWERGRID.NS,2022-01-17,2022-01-20,LONG,212.93321228027344,130.11888122558594,222.10841369628903,3.941421508789034,3,
SBIN.NS : JINDALSTEL.NS,2022-01-10,2022-01-20,LONG,478.4344482421875,399.4566650390625,485.79644775390625,-6.371490478515625,10,
MRF.NS : HINDZINC.NS,2022-01-17,2022-01-20,LONG,76433.5546875,225.17279052734375,73355.2578125,-3074.6528930664062,3,
SBIN.NS : GRASIM.NS,2022-01-07,2022-01-20,SHORT,466.6552734375,1768.4248046875,485.79644775390625,13.66668701171875,13,
HINDZINC.NS : APOLLOTYRE.NS,2022-01-17,2022-01-20,SHORT,225.17279052734375,234.2547607421875,221.52880859375,-12.906341552734403,3,
